"","Country.Name","Year","CO2Emission"
"734","East Asia & Pacific (IDA & IBRD countries)",1963,0.544021949
"735","Togo",1963,0.065170576
"736","Thailand",1963,0.185876644
"737","Latin America & the Caribbean (IDA & IBRD countries)",1963,1.300736568
"738","Middle East & North Africa (IDA & IBRD countries)",1963,0.905788657
"739","Tonga",1963,0.15942323
"740","South Asia (IDA & IBRD)",1963,0.292913748
"741","Sub-Saharan Africa (IDA & IBRD countries)",1963,0.582917341
"742","Trinidad and Tobago",1963,1.466686609
"743","Tunisia",1963,0.444800928
"744","Turkey",1963,0.767638464
"745","Tanzania",1963,0.072967466
"746","Uganda",1963,0.057790999
"747","Upper middle income",1963,1.296204476
"748","Uruguay",1963,1.639284452
"749","United States",1963,16.482762146
"750","St. Vincent and the Grenadines",1963,0.174272577
"751","Venezuela, RB",1963,6.155745963
"752","Vietnam",1963,0.247579243
"753","World",1963,3.240762891
"754","Samoa",1963,0.184023218
"755","Yemen, Rep.",1963,0.535971031
"756","South Africa",1963,5.838756309
"757","Afghanistan",1964,0.086292452
"758","Angola",1964,0.201003361
"759","Albania",1964,1.11174196
"760","Arab World",1964,0.99957904
"761","United Arab Emirates",1964,0.132354958
"762","Argentina",1964,2.538379303
"763","Antigua and Barbuda",1964,1.540135072
"764","Australia",1964,9.759073431
"765","Austria",1964,5.391003988
"766","Belgium",1964,11.053654717
"767","Benin",1964,0.055303533
"768","Burkina Faso",1964,0.021575284
"769","Bulgaria",1964,5.262987916
"770","Bahrain",1964,8.742075708
"771","Bahamas, The",1964,8.118535805
"772","Belize",1964,0.818296481
"773","Bermuda",1964,4.124437628
"774","Bolivia",1964,0.371215506
"775","Brazil",1964,0.698986877
"776","Barbados",1964,0.766085262
"777","Brunei Darussalam",1964,3.485313956
"778","Central African Republic",1964,0.045369177
"779","Canada",1964,12.305370401
"780","Central Europe and the Baltics",1964,6.472163352
"781","Switzerland",1964,4.865282038
"782","Chile",1964,2.078630025
"783","China",1964,0.625646054
"784","Cote d'Ivoire",1964,0.183439736
"785","Cameroon",1964,0.059749401
"786","Congo, Dem. Rep.",1964,0.11692629
"787","Congo, Rep.",1964,0.232287585
"788","Colombia",1964,1.168263393
"789","Comoros",1964,0.053991843
"790","Cabo Verde",1964,0.131054386
"791","Costa Rica",1964,0.438978531
"792","Caribbean small states",1964,2.360304535
"793","Cuba",1964,1.835584693
"794","Cayman Islands",1964,1.325741142
"795","Cyprus",1964,1.730114564
"796","Djibouti",1964,0.78396215
"797","Dominica",1964,0.229452805
"798","Denmark",1964,9.146392939
"799","Dominican Republic",1964,0.465454891
"800","Algeria",1964,0.45956903
"801","East Asia & Pacific (excluding high income)",1964,0.539326503
"802","Early-demographic dividend",1964,0.665169928
"803","East Asia & Pacific",1964,0.942333692
"804","Ecuador",1964,0.420670352
"805","Egypt, Arab Rep.",1964,0.848732448
"806","Spain",1964,2.037725257
"807","Ethiopia",1964,0.016683879
"808","European Union",1964,6.792270075
"809","Fragile and conflict affected situations",1964,0.291022685
"810","Finland",1964,5.024189944
"811","Fiji",1964,0.944326784
"812","France",1964,6.982957004
"813","Faroe Islands",1964,3.31955341
"814","Gabon",1964,0.364047355
"815","United Kingdom",1964,11.265838889
"816","Ghana",1964,0.219630843
"817","Gibraltar",1964,2.160957021
"818","Guinea",1964,0.183751222
"819","Gambia, The",1964,0.074352495
"820","Guinea-Bissau",1964,0.091111108
"821","Equatorial Guinea",1964,0.094560096
"822","Greece",1964,1.553764446
"823","Grenada",1964,0.233899602
"824","Greenland",1964,8.387287234
"825","Guatemala",1964,0.374409898
"826","Guyana",1964,1.017581074
"827","High income",1964,8.509681688
"828","Hong Kong SAR, China",1964,1.20538264
"829","Honduras",1964,0.316835413
"830","Heavily indebted poor countries (HIPC)",1964,0.134971506
"831","Haiti",1964,0.071822273
"832","Hungary",1964,6.166240754
"833","IBRD only",1964,1.155090173
"834","IDA & IBRD total",1964,1.003083046
"835","IDA total",1964,0.257700513
"836","IDA blend",1964,0.470055908
"837","Indonesia",1964,0.229361133
"838","IDA only",1964,0.146612008
"839","India",1964,0.309030714
"840","Ireland",1964,4.964723099
"841","Iran, Islamic Rep.",1964,1.956591397
"842","Iraq",1964,1.11740983
"843","Iceland",1964,6.927178635
"844","Israel",1964,3.696632323
"845","Italy",1964,3.405053435
"846","Jamaica",1964,2.350035192
"847","Jordan",1964,1.128605786
"848","Japan",1964,3.673035072
"849","Kenya",1964,0.307305299
"850","Cambodia",1964,0.053861886
"851","St. Kitts and Nevis",1964,0.3672141
"852","Korea, Rep.",1964,0.793961905
"853","Latin America & Caribbean (excluding high income)",1964,1.342710277
"854","Lao PDR",1964,0.07406053
"855","Lebanon",1964,1.600669114
"856","Liberia",1964,0.395349673
"857","Libya",1964,0.397959618
"858","St. Lucia",1964,0.232054338
"859","Latin America & Caribbean",1964,1.390878037
"860","Least developed countries: UN classification",1964,0.108130554
"861","Sri Lanka",1964,0.208524259
"862","Lower middle income",1964,0.444456599
"863","Low & middle income",1964,0.878698245
"864","Late-demographic dividend",1964,1.376114283
"865","Luxembourg",1964,37.548289855
"866","Macao SAR, China",1964,0.663065772
"867","Morocco",1964,0.319142432
"868","Madagascar",1964,0.086049758
"869","Middle East & North Africa",1964,1.344739255
"870","Mexico",1964,1.716861248
"871","Middle income",1964,0.928629995
"872","Mali",1964,0.031981092
"873","Malta",1964,1.552410895
"874","Myanmar",1964,0.12507838
"875","Middle East & North Africa (excluding high income)",1964,0.995726143
"876","Mongolia",1964,1.904289753
"877","Mozambique",1964,0.266690079
"878","Mauritania",1964,0.121758096
"879","Mauritius",1964,0.418299766
"880","North America",1964,16.538626867
"881","New Caledonia",1964,12.486946652
"882","Niger",1964,0.025072581
"883","Nigeria",1964,0.148276184
"884","Nicaragua",1964,0.474373901
"885","Netherlands",1964,7.987673248
"886","Norway",1964,4.382327935
"887","Nepal",1964,0.014014191
"888","New Zealand",1964,5.069180011
"889","OECD members",1964,8.130040164
"890","Other small states",1964,1.690369323
"891","Pakistan",1964,0.384150668
"892","Panama",1964,0.974015808
"893","Peru",1964,1.087323703
"894","Philippines",1964,0.428469116
"895","Palau",1964,5.538752006
"896","Papua New Guinea",1964,0.122437956
"897","Poland",1964,7.807291587
"898","Pre-demographic dividend",1964,0.186778808
"899","Portugal",1964,1.21998414
"900","Paraguay",1964,0.204676706
"901","Pacific island small states",1964,0.717856139
"902","Post-demographic dividend",1964,8.688999242
"903","French Polynesia",1964,0.732325922
"904","Qatar",1964,92.85948762
"905","Romania",1964,3.811762869
"906","Rwanda",1964,0.011598103
"907","South Asia",1964,0.281691791
"908","Saudi Arabia",1964,1.506813181
"909","Sudan",1964,0.159284213
"910","Senegal",1964,0.258101529
"911","Singapore",1964,2.011115334
"912","Solomon Islands",1964,0.138083475
"913","Sierra Leone",1964,0.12498378
"914","El Salvador",1964,0.396663947
"915","Sub-Saharan Africa (excluding high income)",1964,0.624524068
"916","Sub-Saharan Africa",1964,0.624431181
"917","Small states",1964,1.901729499
"918","Sao Tome and Principe",1964,0.171323117
"919","Suriname",1964,1.873252693
"920","Sweden",1964,7.887921639
"921","Syrian Arab Republic",1964,0.839829773
"922","Chad",1964,0.030497104
"923","East Asia & Pacific (IDA & IBRD countries)",1964,0.538322823
"924","Togo",1964,0.079426114
"925","Thailand",1964,0.242239551
"926","Latin America & the Caribbean (IDA & IBRD countries)",1964,1.367773708
"927","Middle East & North Africa (IDA & IBRD countries)",1964,0.995173352
"928","Tonga",1964,0.153309085
"929","South Asia (IDA & IBRD)",1964,0.281691791
"930","Sub-Saharan Africa (IDA & IBRD countries)",1964,0.624431181
"931","Trinidad and Tobago",1964,4.201760261
"932","Tunisia",1964,0.618484995
"933","Turkey",1964,0.870790635
"934","Tanzania",1964,0.091197209
"935","Uganda",1964,0.063434733
"936","Upper middle income",1964,1.334145967
"937","Uruguay",1964,1.710099085
"938","United States",1964,16.968118579
"939","St. Vincent and the Grenadines",1964,0.215530922
"940","Venezuela, RB",1964,5.973227812
"941","Vietnam",1964,0.314057753
"942","World",1964,3.357594932
"943","Samoa",1964,0.208092158
"944","Yemen, Rep.",1964,0.655561026
"945","South Africa",1964,6.197267881
"946","Afghanistan",1965,0.101467397
"947","Angola",1965,0.191528411
"948","Albania",1965,1.166099043
"949","Arab World",1965,1.166267045
"950","United Arab Emirates",1965,0.146326865
"951","Argentina",1965,2.641714344
"952","Antigua and Barbuda",1965,2.473585495
"953","Australia",1965,10.622321391
"954","Austria",1965,5.252196533
"955","Belgium",1965,11.141655555
"956","Benin",1965,0.057114995
"957","Burkina Faso",1965,0.019841271
"958","Bulgaria",1965,5.645651942
"959","Bahrain",1965,6.554118582
"960","Bahamas, The",1965,9.39961015
"961","Belize",1965,0.794777561
"962","Bermuda",1965,3.586487026
"963","Bolivia",1965,0.371151111
"964","Brazil",1965,0.675446675
"965","Barbados",1965,0.872449803
"966","Brunei Darussalam",1965,3.257964364
"967","Central African Republic",1965,0.053375933
"968","Canada",1965,12.814001474
"969","Central Europe and the Baltics",1965,6.622557244
"970","Switzerland",1965,5.185731956
"971","Chile",1965,2.061791371
"972","China",1965,0.665524211
"973","Cote d'Ivoire",1965,0.271517063
"974","Cameroon",1965,0.053946687
"975","Congo, Dem. Rep.",1965,0.142289847
"976","Congo, Rep.",1965,0.207452234
"977","Colombia",1965,1.195438802
"978","Comoros",1965,0.070715057
"979","Cabo Verde",1965,0.110915706
"980","Costa Rica",1965,0.53287985
"981","Caribbean small states",1965,2.598850751
"982","Cuba",1965,1.837204614
"983","Cayman Islands",1965,1.314493966
"984","Cyprus",1965,1.981936981
"985","Djibouti",1965,1.05260823
"986","Dominica",1965,0.22552969
"987","Denmark",1965,9.316576004
"988","Dominican Republic",1965,0.398941672
"989","Algeria",1965,0.522448569
"990","East Asia & Pacific (excluding high income)",1965,0.572450183
"991","Early-demographic dividend",1965,0.69602815
"992","East Asia & Pacific",1965,0.998665909
"993","Ecuador",1965,0.433743883
"994","Egypt, Arab Rep.",1965,0.895254509
"995","Spain",1965,2.225610193
"996","Ethiopia",1965,0.025801617
"997","European Union",1965,6.964296827
"998","Fragile and conflict affected situations",1965,0.382995391
"999","Finland",1965,5.549837063
"1000","Fiji",1965,0.74307099
"1001","France",1965,7.033701955
"1002","Faroe Islands",1965,3.676937669
"1003","Gabon",1965,0.406288321
"1004","United Kingdom",1965,11.456159513
"1005","Ghana",1965,0.221145732
"1006","Gibraltar",1965,1.830613264
"1007","Guinea",1965,0.179671185
"1008","Gambia, The",1965,0.073182475
"1009","Guinea-Bissau",1965,0.10114901
"1010","Equatorial Guinea",1965,0.10575495
"1011","Greece",1965,1.991253557
"1012","Grenada",1965,0.232626003
"1013","Greenland",1965,8.793316327
"1014","Guatemala",1965,0.405878495
"1015","Guyana",1965,1.65385937
"1016","High income",1965,8.781344485
"1017","Hong Kong SAR, China",1965,1.336178604
"1018","Honduras",1965,0.320431285
"1019","Heavily indebted poor countries (HIPC)",1965,0.153813494
"1020","Haiti",1965,0.071260015
"1021","Hungary",1965,6.04003721
"1022","IBRD only",1965,1.211775393
"1023","IDA & IBRD total",1965,1.054250033
"1024","IDA total",1965,0.284617902
"1025","IDA blend",1965,0.529716147
"1026","Indonesia",1965,0.246138802
"1027","IDA only",1965,0.158331461
"1028","India",1965,0.333476589
"1029","Ireland",1965,4.772847809
"1030","Iran, Islamic Rep.",1965,2.154490332
"1031","Iraq",1965,2.305941539
"1032","Iceland",1965,7.265879991
"1033","Israel",1965,5.050530628
"1034","Italy",1965,3.641502446
"1035","Jamaica",1965,1.703769247
"1036","Jordan",1965,1.213420323
"1037","Japan",1965,3.912905535
"1038","Kenya",1965,0.25964946
"1039","Cambodia",1965,0.062371689
"1040","St. Kitts and Nevis",1965,0.447067908
"1041","Korea, Rep.",1965,0.871121999
"1042","Latin America & Caribbean (excluding high income)",1965,1.344776259
"1043","Lao PDR",1965,0.075414863
"1044","Lebanon",1965,1.586081761
"1045","Liberia",1965,0.444849526
"1046","Libya",1965,0.586024049
"1047","St. Lucia",1965,0.266546905
"1048","Latin America & Caribbean",1965,1.402366761
"1049","Least developed countries: UN classification",1965,0.119967191
"1050","Sri Lanka",1965,0.238138212
"1051","Lower middle income",1965,0.476710535
"1052","Low & middle income",1965,0.931211585
"1053","Late-demographic dividend",1965,1.437243296
"1054","Luxembourg",1965,36.813803922
"1055","Macao SAR, China",1965,0.649566257
"1056","Morocco",1965,0.299461721
"1057","Madagascar",1965,0.096613441
"1058","Middle East & North Africa",1965,1.555893329
"1059","Mexico",1965,1.686277648
"1060","Middle income",1965,0.983260645
"1061","Mali",1965,0.035560486
"1062","Malta",1965,1.483823714
"1063","Myanmar",1965,0.116635932
"1064","Middle East & North Africa (excluding high income)",1965,1.141971309
"1065","Mongolia",1965,1.768707028
"1066","Mozambique",1965,0.244524005
"1067","Mauritania",1965,0.162589042
"1068","Mauritius",1965,0.404197875
"1069","North America",1965,17.022087795
"1070","New Caledonia",1965,13.614497238
"1071","Niger",1965,0.023422725
"1072","Nigeria",1965,0.234677634
"1073","Nicaragua",1965,0.378677223
"1074","Netherlands",1965,8.174053896
"1075","Norway",1965,4.407489804
"1076","Nepal",1965,0.016463949
"1077","New Zealand",1965,5.212262974
"1078","OECD members",1965,8.370603642
"1079","Other small states",1965,1.657811671
"1080","Pakistan",1965,0.39284221
"1081","Panama",1965,1.163174165
"1082","Peru",1965,1.030819248
"1083","Philippines",1965,0.452296736
"1084","Palau",1965,6.121869783
"1085","Papua New Guinea",1965,0.136105976
"1086","Poland",1965,7.862051172
"1087","Pre-demographic dividend",1965,0.267398453
"1088","Portugal",1965,1.288947997
"1089","Paraguay",1965,0.253378962
"1090","Pacific island small states",1965,0.610132886
"1091","Post-demographic dividend",1965,8.970218148
"1092","French Polynesia",1965,0.902641324
"1093","Qatar",1965,85.458585145
"1094","Romania",1965,4.136449656
"1095","Rwanda",1965,0.014745429
"1096","South Asia",1965,0.302392384
"1097","Saudi Arabia",1965,0.871394521
"1098","Sudan",1965,0.202254536
"1099","Senegal",1965,0.460008428
"1100","Singapore",1965,1.340945466
"1101","Solomon Islands",1965,0.187574444
"1102","Sierra Leone",1965,0.114163136
"1103","El Salvador",1965,0.325663732
"1104","Sub-Saharan Africa (excluding high income)",1965,0.676338978
"1105","Sub-Saharan Africa",1965,0.676235148
"1106","Small states",1965,1.961658684
"1107","Sao Tome and Principe",1965,0.169778999
"1108","Suriname",1965,2.398299542
"1109","Sweden",1965,8.097993717
"1110","Syrian Arab Republic",1965,0.684516512
"1111","Chad",1965,0.03213194
"1112","East Asia & Pacific (IDA & IBRD countries)",1965,0.571362201
"1113","Togo",1965,0.0772619
"1114","Thailand",1965,0.234151141
"1115","Latin America & the Caribbean (IDA & IBRD countries)",1965,1.378542279
"1116","Middle East & North Africa (IDA & IBRD countries)",1965,1.141337327
"1117","Tonga",1965,0.147938463
"1118","South Asia (IDA & IBRD)",1965,0.302392384
"1119","Sub-Saharan Africa (IDA & IBRD countries)",1965,0.676235148
"1120","Trinidad and Tobago",1965,5.694916908
"1121","Tunisia",1965,0.542143061
"1122","Turkey",1965,0.884281598
"1123","Tanzania",1965,0.099493834
"1124","Uganda",1965,0.078241281
"1125","Upper middle income",1965,1.407681145
"1126","Uruguay",1965,2.049517969
"1127","United States",1965,17.451725249
"1128","St. Vincent and the Grenadines",1965,0.170617657
"1129","Venezuela, RB",1965,6.187253402
"1130","Vietnam",1965,0.343353851
"1131","World",1965,3.436667558
"1132","Samoa",1965,0.230868511
"1133","Yemen, Rep.",1965,0.69654016
"1134","South Africa",1965,6.473251342
"1135","Afghanistan",1966,0.107636955
"1136","Angola",1966,0.246412785
"1137","Albania",1966,1.333055465
"1138","Arab World",1966,1.27326386
"1139","United Arab Emirates",1966,0.159950399
"1140","Argentina",1966,2.792653799
"1141","Antigua and Barbuda",1966,5.613448493
"1142","Australia",1966,10.328092438
"1143","Austria",1966,5.361724683
"1144","Belgium",1966,11.042019428
"1145","Benin",1966,0.042382648
"1146","Burkina Faso",1966,0.019533659
"1147","Bulgaria",1966,5.905436715
"1148","Bahrain",1966,3.384393576
"1149","Bahamas, The",1966,7.465982537
"1150","Belize",1966,0.737779729
"1151","Bermuda",1966,3.954607843
"1152","Bolivia",1966,0.407084554
"1153","Brazil",1966,0.749139805
"1154","Barbados",1966,1.134072461
"1155","Brunei Darussalam",1966,4.578795333
"1156","Central African Republic",1966,0.050116912
"1157","Canada",1966,12.934918146
"1158","Central Europe and the Baltics",1966,6.783585314
"1159","Switzerland",1966,5.327620031
"1160","Chile",1966,2.134122488
"1161","China",1966,0.710891382
"1162","Cote d'Ivoire",1966,0.288476076
"1163","Cameroon",1966,0.058274021
"1164","Congo, Dem. Rep.",1966,0.134675178
"1165","Congo, Rep.",1966,0.253023063
"1166","Colombia",1966,1.191686651
"1167","Comoros",1966,0.086699326
"1168","Cabo Verde",1966,0.091762939
"1169","Costa Rica",1966,0.605142779
"1170","Caribbean small states",1966,2.526129484
"1171","Cuba",1966,1.872286303
