"","Country.Name","Year","Agriculture.Land"
"690","Burkina Faso","1964","   81690.0"
"691","Bangladesh","1964","   95200.0"
"692","Bulgaria","1964","   57720.0"
"693","Bahrain","1964","      70.0"
"694","Bahamas, The","1964","     100.0"
"695","Belize","1964","     800.0"
"696","Bermuda","1964","       4.0"
"697","Bolivia","1964","  298780.0"
"698","Brazil","1964"," 1660410.0"
"699","Barbados","1964","     190.0"
"700","Brunei Darussalam","1964","     240.0"
"701","Bhutan","1964","    3650.0"
"702","Botswana","1964","  260000.0"
"703","Central African Republic","1964","   47700.0"
"704","Canada","1964","  702080.0"
"705","Central Europe and the Baltics","1964","  476230.0"
"706","Switzerland","1964","   17104.0"
"707","Channel Islands","1964","      90.0"
"708","Chile","1964","  138980.0"
"709","China","1964"," 3508000.0"
"710","Cote d'Ivoire","1964","  159800.0"
"711","Cameroon","1964","   76800.0"
"712","Congo, Dem. Rep.","1964","  251300.0"
"713","Congo, Rep.","1964","  105430.0"
"714","Colombia","1964","  419950.0"
"715","Comoros","1964","     950.0"
"716","Cabo Verde","1964","     650.0"
"717","Costa Rica","1964","   14850.0"
"718","Caribbean small states","1964","   22420.0"
"719","Cuba","1964","   47550.0"
"720","Cayman Islands","1964","      27.0"
"721","Cyprus","1964","    4030.0"
"722","Germany","1964","  194580.0"
"723","Djibouti","1964","   13010.0"
"724","Dominica","1964","     170.0"
"725","Denmark","1964","   30680.0"
"726","Dominican Republic","1964","   22350.0"
"727","Algeria","1964","  441640.0"
"728","East Asia & Pacific (excluding high income)","1964"," 5798593.0"
"729","Early-demographic dividend","1964","11569230.0"
"730","East Asia & Pacific","1964","10752713.0"
"731","Europe & Central Asia (excluding high income)","1964","  590360.0"
"732","Europe & Central Asia","1964"," 2523283.0"
"733","Ecuador","1964","   47200.0"
"734","Egypt, Arab Rep.","1964","   25060.0"
"735","Euro area","1964"," 1343201.0"
"736","Spain","1964","  327530.0"
"737","Ethiopia","1964","  583300.0"
"738","European Union","1964"," 2086571.0"
"739","Fragile and conflict affected situations","1964"," 4487780.0"
"740","Finland","1964","   28256.0"
"741","Fiji","1964","    2280.0"
"742","France","1964","  341090.0"
"743","Faroe Islands","1964","      30.0"
"744","Gabon","1964","   52400.0"
"745","United Kingdom","1964","  197030.0"
"746","Ghana","1964","  117000.0"
"747","Guinea","1964","  145710.0"
"748","Gambia, The","1964","    5270.0"
"749","Guinea-Bissau","1964","   13580.0"
"750","Equatorial Guinea","1964","    3250.0"
"751","Greece","1964","   89910.0"
"752","Grenada","1964","     220.0"
"753","Greenland","1964","    2350.0"
"754","Guatemala","1964","   26820.0"
"755","Guam","1964","     170.0"
"756","Guyana","1964","   13590.0"
"757","High income","1964","13168984.0"
"758","Hong Kong SAR, China","1964","     130.0"
"759","Honduras","1964","   30000.0"
"760","Heavily indebted poor countries (HIPC)","1964"," 7029650.0"
"761","Haiti","1964","   16750.0"
"762","Hungary","1964","   69790.0"
"763","IBRD only","1964","16280063.0"
"764","IDA & IBRD total","1964","26439253.7"
"765","IDA total","1964","10159190.7"
"766","IDA blend","1964"," 2895530.7"
"767","Indonesia","1964","  385500.0"
"768","IDA only","1964"," 7263660.0"
"769","Isle of Man","1964","     318.0"
"770","India","1964"," 1767120.0"
"771","Ireland","1964","   56660.0"
"772","Iran, Islamic Rep.","1964","  594100.0"
"773","Iraq","1964","   88650.0"
"774","Iceland","1964","   21200.0"
"775","Israel","1964","    5250.0"
"776","Italy","1964","  204620.0"
"777","Jamaica","1964","    5330.0"
"778","Jordan","1964","   10910.0"
"779","Japan","1964","   70300.0"
"780","Kenya","1964","  252150.0"
"781","Cambodia","1964","   35950.0"
"782","Kiribati","1964","     430.0"
"783","St. Kitts and Nevis","1964","     200.0"
"784","Korea, Rep.","1964","   21910.0"
"785","Kuwait","1964","    1350.0"
"786","Latin America & Caribbean (excluding high income)","1964"," 5461760.0"
"787","Lao PDR","1964","   14500.0"
"788","Lebanon","1964","    5800.0"
"789","Liberia","1964","   25780.0"
"790","Libya","1964","  117930.0"
"791","St. Lucia","1964","     180.0"
"792","Latin America & Caribbean","1964"," 5769267.0"
"793","Least developed countries: UN classification","1964"," 7333740.0"
"794","Low income","1964"," 4683510.0"
"795","Liechtenstein","1964","      90.0"
"796","Sri Lanka","1964","   21030.0"
"797","Lower middle income","1964"," 9095380.7"
"798","Low & middle income","1964","26011840.7"
"799","Lesotho","1964","   25780.0"
"800","Late-demographic dividend","1964"," 8402330.0"
"801","Morocco","1964","  241100.0"
"802","Madagascar","1964","  352200.0"
"803","Maldives","1964","      50.0"
"804","Middle East & North Africa","1964"," 2892960.0"
"805","Mexico","1964","  980490.0"
"806","Middle income","1964","21328333.7"
"807","Mali","1964","  317130.0"
"808","Malta","1964","     150.0"
"809","Myanmar","1964","  106200.0"
"810","Middle East & North Africa (excluding high income)","1964"," 2010780.0"
"811","Mongolia","1964"," 1406810.0"
"812","Mozambique","1964","  466780.0"
"813","Mauritania","1964","  395230.0"
"814","Mauritius","1964","    1000.0"
"815","Malawi","1964","   34000.0"
"816","Malaysia","1964","   33770.0"
"817","North America","1964"," 5092204.0"
"818","Namibia","1964","  386460.0"
"819","New Caledonia","1964","    2620.0"
"820","Niger","1964","  315000.0"
"821","Nigeria","1964","  569710.7"
"822","Nicaragua","1964","   34880.0"
"823","Netherlands","1964","   22680.0"
"824","Norway","1964","   10190.0"
"825","Nepal","1964","   35530.0"
"826","Nauru","1964","       3.0"
"827","New Zealand","1964","  159160.0"
"828","OECD members","1964","13457045.0"
"829","Oman","1964","   10360.0"
"830","Other small states","1964","  809730.0"
"831","Pakistan","1964","  363550.0"
"832","Panama","1964","   16480.0"
"833","Peru","1964","  176680.0"
"834","Philippines","1964","   81520.0"
"835","Papua New Guinea","1964","    5050.0"
"836","Poland","1964","  201300.0"
"837","Pre-demographic dividend","1964"," 7410110.7"
"838","Puerto Rico","1964","    5850.0"
"839","Korea, Dem. People’s Rep.","1964","   23800.0"
"840","Portugal","1964","   38930.0"
"841","Paraguay","1964","  107720.0"
"842","West Bank and Gaza","1964","    3650.0"
"843","Pacific island small states","1964","    5193.0"
"844","Post-demographic dividend","1964","11786205.0"
"845","French Polynesia","1964","     440.0"
"846","Qatar","1964","     510.0"
"847","Romania","1964","  147420.0"
"848","Rwanda","1964","   13450.0"
"849","South Asia","1964"," 2664860.0"
"850","Saudi Arabia","1964","  862410.0"
"851","Sudan","1964"," 1091420.0"
"852","Senegal","1964","   87470.0"
"853","Singapore","1964","     130.0"
"854","Solomon Islands","1964","     550.0"
"855","Sierra Leone","1964","   26290.0"
"856","El Salvador","1964","   12580.0"
"857","San Marino","1964","      10.0"
"858","Somalia","1964","  439200.0"
"859","Sub-Saharan Africa (excluding high income)","1964"," 9485490.7"
"860","Sub-Saharan Africa","1964"," 9485540.7"
"861","Small states","1964","  837343.0"
"862","Sao Tome and Principe","1964","     350.0"
"863","Suriname","1964","     460.0"
"864","Sweden","1964","   39430.0"
"865","Swaziland","1964","   14770.0"
"866","Seychelles","1964","      50.0"
"867","Syrian Arab Republic","1964","  148540.0"
"868","Turks and Caicos Islands","1964","      10.0"
"869","Chad","1964","  479000.0"
"870","East Asia & Pacific (IDA & IBRD countries)","1964"," 5774763.0"
"871","Europe & Central Asia (IDA & IBRD countries)","1964","  791660.0"
"872","Togo","1964","   30700.0"
"873","Thailand","1964","  126900.0"
"874","Latin America & the Caribbean (IDA & IBRD countries)","1964"," 5715300.0"
"875","Timor-Leste","1964","    2300.0"
"876","Middle East & North Africa (IDA & IBRD countries)","1964"," 2007130.0"
"877","Tonga","1964","     290.0"
"878","South Asia (IDA & IBRD)","1964"," 2664860.0"
"879","Sub-Saharan Africa (IDA & IBRD countries)","1964"," 9485540.7"
"880","Trinidad and Tobago","1964","     980.0"
"881","Tunisia","1964","   86690.0"
"882","Turkey","1964","  372920.0"
"883","Tuvalu","1964","      20.0"
"884","Tanzania","1964","  270000.0"
"885","Uganda","1964","   98730.0"
"886","Upper middle income","1964","12232953.0"
"887","Uruguay","1964","  160840.0"
"888","United States","1964"," 4390120.0"
"889","St. Vincent and the Grenadines","1964","     110.0"
"890","Venezuela, RB","1964","  194440.0"
"891","British Virgin Islands","1964","      60.0"
"892","Virgin Islands (U.S.)","1964","     160.0"
"893","Vietnam","1964","   63070.0"
"894","Vanuatu","1964","    1050.0"
"895","World","1964","39180827.7"
"896","Samoa","1964","     570.0"
"897","Yemen, Rep.","1964","  233700.0"
"898","South Africa","1964","  977500.0"
"899","Zambia","1964","  194590.0"
"900","Zimbabwe","1964","  112400.0"
"901","Aruba","1965","      20.0"
"902","Afghanistan","1965","  378750.0"
"903","Angola","1965","  572700.0"
"904","Albania","1965","   12370.0"
"905","Andorra","1965","     260.0"
"906","Arab World","1965"," 4223400.0"
"907","United Arab Emirates","1965","    2090.0"
"908","Argentina","1965"," 1317800.0"
"909","American Samoa","1965","      30.0"
"910","Antigua and Barbuda","1965","     110.0"
"911","Australia","1965"," 4729760.0"
"912","Austria","1965","   34642.0"
"913","Burundi","1965","   16240.0"
"914","Benin","1965","   15220.0"
"915","Burkina Faso","1965","   81790.0"
"916","Bangladesh","1965","   96370.0"
"917","Bulgaria","1965","   57930.0"
"918","Bahrain","1965","      70.0"
"919","Bahamas, The","1965","     100.0"
"920","Belize","1965","     800.0"
"921","Bermuda","1965","       4.0"
"922","Bolivia","1965","  299150.0"
"923","Brazil","1965"," 1703950.0"
"924","Barbados","1965","     190.0"
"925","Brunei Darussalam","1965","     240.0"
"926","Bhutan","1965","    3660.0"
"927","Botswana","1965","  260010.0"
"928","Central African Republic","1965","   47800.0"
"929","Canada","1965","  703370.0"
"930","Central Europe and the Baltics","1965","  474830.0"
"931","Switzerland","1965","   17016.0"
"932","Channel Islands","1965","      90.0"
"933","Chile","1965","  140690.0"
"934","China","1965"," 3546000.0"
"935","Cote d'Ivoire","1965","  160800.0"
"936","Cameroon","1965","   77400.0"
"937","Congo, Dem. Rep.","1965","  251500.0"
"938","Congo, Rep.","1965","  105430.0"
"939","Colombia","1965","  430080.0"
"940","Comoros","1965","     950.0"
"941","Cabo Verde","1965","     650.0"
"942","Costa Rica","1965","   15550.0"
"943","Caribbean small states","1965","   22200.0"
"944","Cuba","1965","   45480.0"
"945","Cayman Islands","1965","      27.0"
"946","Cyprus","1965","    4020.0"
"947","Germany","1965","  195340.0"
"948","Djibouti","1965","   13010.0"
"949","Dominica","1965","     180.0"
"950","Denmark","1965","   30330.0"
"951","Dominican Republic","1965","   22500.0"
"952","Algeria","1965","  441670.0"
"953","East Asia & Pacific (excluding high income)","1965"," 5840678.0"
"954","Early-demographic dividend","1965","11563440.0"
"955","East Asia & Pacific","1965","10834468.0"
"956","Europe & Central Asia (excluding high income)","1965","  591170.0"
"957","Europe & Central Asia","1965"," 2515013.0"
"958","Ecuador","1965","   47300.0"
"959","Egypt, Arab Rep.","1965","   26720.0"
"960","Euro area","1965"," 1338847.0"
"961","Spain","1965","  326940.0"
"962","Ethiopia","1965","  586750.0"
"963","European Union","1965"," 2078347.0"
"964","Fragile and conflict affected situations","1965"," 4488360.0"
"965","Finland","1965","   28415.0"
"966","Fiji","1965","    2230.0"
"967","France","1965","  340010.0"
"968","Faroe Islands","1965","      30.0"
"969","Gabon","1965","   52550.0"
"970","United Kingdom","1965","  195850.0"
"971","Ghana","1965","  117000.0"
"972","Guinea","1965","  145480.0"
"973","Gambia, The","1965","    5280.0"
"974","Guinea-Bissau","1965","   13580.0"
"975","Equatorial Guinea","1965","    3250.0"
"976","Greece","1965","   86780.0"
"977","Grenada","1965","     220.0"
"978","Greenland","1965","    2350.0"
"979","Guatemala","1965","   26940.0"
"980","Guam","1965","     170.0"
"981","Guyana","1965","   13590.0"
"982","High income","1965","13170434.0"
"983","Hong Kong SAR, China","1965","     130.0"
"984","Honduras","1965","   30050.0"
"985","Heavily indebted poor countries (HIPC)","1965"," 7041270.0"
"986","Haiti","1965","   16800.0"
"987","Hungary","1965","   69530.0"
"988","IBRD only","1965","16365628.0"
"989","IDA & IBRD total","1965","26562409.3"
"990","IDA total","1965","10196781.3"
"991","IDA blend","1965"," 2926651.3"
"992","Indonesia","1965","  385000.0"
"993","IDA only","1965"," 7270130.0"
"994","Isle of Man","1965","     320.0"
"995","India","1965"," 1771770.0"
"996","Ireland","1965","   56620.0"
"997","Iran, Islamic Rep.","1965","  594700.0"
"998","Iraq","1965","   89200.0"
"999","Iceland","1965","   21200.0"
"1000","Israel","1965","    5140.0"
"1001","Italy","1965","  204400.0"
"1002","Jamaica","1965","    5070.0"
"1003","Jordan","1965","   10920.0"
"1004","Japan","1965","   70040.0"
"1005","Kenya","1965","  252200.0"
"1006","Cambodia","1965","   36270.0"
"1007","Kiribati","1965","     430.0"
"1008","St. Kitts and Nevis","1965","     200.0"
"1009","Korea, Rep.","1965","   22780.0"
"1010","Kuwait","1965","    1350.0"
"1011","Latin America & Caribbean (excluding high income)","1965"," 5501960.0"
"1012","Lao PDR","1965","   14500.0"
"1013","Lebanon","1965","    5960.0"
"1014","Liberia","1965","   25780.0"
"1015","Libya","1965","  119950.0"
"1016","St. Lucia","1965","     180.0"
"1017","Latin America & Caribbean","1965"," 5810327.0"
"1018","Least developed countries: UN classification","1965"," 7344550.0"
"1019","Low income","1965"," 4691910.0"
"1020","Liechtenstein","1965","      90.0"
"1021","Sri Lanka","1965","   21560.0"
"1022","Lower middle income","1965"," 9134371.3"
"1023","Low & middle income","1965","26134145.3"
"1024","Lesotho","1965","   25780.0"
"1025","Late-demographic dividend","1965"," 8502244.0"
"1026","Morocco","1965","  244200.0"
"1027","Madagascar","1965","  352450.0"
"1028","Maldives","1965","      50.0"
"1029","Middle East & North Africa","1965"," 2895530.0"
"1030","Mexico","1965","  979790.0"
"1031","Middle income","1965","21442239.3"
"1032","Mali","1965","  317180.0"
"1033","Malta","1965","     140.0"
"1034","Myanmar","1965","  105830.0"
"1035","Middle East & North Africa (excluding high income)","1965"," 2013250.0"
"1036","Mongolia","1965"," 1406830.0"
"1037","Mozambique","1965","  466880.0"
"1038","Mauritania","1965","  395230.0"
"1039","Mauritius","1965","    1010.0"
"1040","Malawi","1965","   36030.0"
"1041","Malaysia","1965","   35944.0"
"1042","North America","1965"," 5062104.0"
"1043","Namibia","1965","  386460.0"
"1044","New Caledonia","1965","    2620.0"
"1045","Niger","1965","  315000.0"
"1046","Nigeria","1965","  590701.3"
"1047","Nicaragua","1965","   35180.0"
"1048","Netherlands","1965","   22550.0"
"1049","Norway","1965","   10110.0"
"1050","Nepal","1965","   35530.0"
"1051","Nauru","1965","       4.0"
"1052","New Zealand","1965","  158520.0"
"1053","OECD members","1965","13458453.0"
"1054","Oman","1965","   10360.0"
"1055","Other small states","1965","  809980.0"
"1056","Pakistan","1965","  372350.0"
"1057","Panama","1965","   16580.0"
"1058","Peru","1965","  177500.0"
"1059","Philippines","1965","   81320.0"
"1060","Papua New Guinea","1965","    5050.0"
"1061","Poland","1965","  199460.0"
"1062","Pre-demographic dividend","1965"," 7439191.3"
"1063","Puerto Rico","1965","    6090.0"
"1064","Korea, Dem. People’s Rep.","1965","   23800.0"
"1065","Portugal","1965","   38990.0"
"1066","Paraguay","1965","  108950.0"
"1067","West Bank and Gaza","1965","    3650.0"
"1068","Pacific island small states","1965","    5284.0"
"1069","Post-demographic dividend","1965","11786703.0"
"1070","French Polynesia","1965","     440.0"
"1071","Qatar","1965","     510.0"
"1072","Romania","1965","  147910.0"
"1073","Rwanda","1965","   13550.0"
"1074","South Asia","1965"," 2680040.0"
"1075","Saudi Arabia","1965","  862620.0"
"1076","Sudan","1965"," 1092420.0"
"1077","Senegal","1965","   88470.0"
"1078","Singapore","1965","     130.0"
"1079","Solomon Islands","1965","     550.0"
"1080","Sierra Leone","1965","   26340.0"
"1081","El Salvador","1965","   12600.0"
"1082","San Marino","1965","      10.0"
"1083","Somalia","1965","  439250.0"
"1084","Sub-Saharan Africa (excluding high income)","1965"," 9507051.3"
"1085","Sub-Saharan Africa","1965"," 9507101.3"
"1086","Small states","1965","  837464.0"
"1087","Sao Tome and Principe","1965","     360.0"
"1088","Suriname","1965","     470.0"
"1089","Sweden","1965","   38490.0"
