"","Country.Name","Year","Total.Land"
"689","Philippines","1963","   298260.0"
"690","Papua New Guinea","1963","   452860.0"
"691","Poland","1963","   306290.0"
"692","Pre-demographic dividend","1963"," 20067411.0"
"693","Puerto Rico","1963","     8870.0"
"694","Korea, Dem. People’s Rep.","1963","   120410.0"
"695","Portugal","1963","    91500.0"
"696","Paraguay","1963","   397300.0"
"697","West Bank and Gaza","1963","     6020.0"
"698","Pacific island small states","1963","    62860.0"
"699","Post-demographic dividend","1963"," 31452719.0"
"700","French Polynesia","1963","     3660.0"
"701","Qatar","1963","    11610.0"
"702","Romania","1963","   230340.0"
"703","Russian Federation","1963"," 16389950.0"
"704","Rwanda","1963","    24670.0"
"705","South Asia","1963","  4779833.0"
"706","Saudi Arabia","1963","  2149690.0"
"707","Sudan","1963","  2376000.0"
"708","Senegal","1963","   192530.0"
"709","Singapore","1963","      670.0"
"710","Solomon Islands","1963","    27990.0"
"711","Sierra Leone","1963","    72180.0"
"712","El Salvador","1963","    20850.0"
"713","San Marino","1963","       60.0"
"714","Somalia","1963","   627340.0"
"715","Serbia","1963","    87460.0"
"716","Sub-Saharan Africa (excluding high income)","1963"," 23617731.0"
"717","Sub-Saharan Africa","1963"," 23618191.0"
"718","Small states","1963","  2506894.0"
"719","Sao Tome and Principe","1963","      960.0"
"720","Suriname","1963","   156000.0"
"721","Slovak Republic","1963","    48100.0"
"722","Slovenia","1963","    20140.0"
"723","Sweden","1963","   410340.0"
"724","Swaziland","1963","    17200.0"
"725","Sint Maarten (Dutch part)","1963","       34.0"
"726","Seychelles","1963","      460.0"
"727","Syrian Arab Republic","1963","   183780.0"
"728","Turks and Caicos Islands","1963","      950.0"
"729","Chad","1963","  1260000.0"
"730","East Asia & Pacific (IDA & IBRD countries)","1963"," 15808020.0"
"731","Europe & Central Asia (IDA & IBRD countries)","1963"," 23001404.0"
"732","Togo","1963","    54390.0"
"733","Thailand","1963","   510890.0"
"734","Tajikistan","1963","   139960.0"
"735","Turkmenistan","1963","   469930.0"
"736","Latin America & the Caribbean (IDA & IBRD countries)","1963"," 19942192.0"
"737","Timor-Leste","1963","    14870.0"
"738","Middle East & North Africa (IDA & IBRD countries)","1963","  8637960.0"
"739","Tonga","1963","      720.0"
"740","South Asia (IDA & IBRD)","1963","  4779833.0"
"741","Sub-Saharan Africa (IDA & IBRD countries)","1963"," 23618191.0"
"742","Trinidad and Tobago","1963","     5130.0"
"743","Tunisia","1963","   155360.0"
"744","Turkey","1963","   769630.0"
"745","Tuvalu","1963","       30.0"
"746","Tanzania","1963","   885800.0"
"747","Uganda","1963","   199810.0"
"748","Ukraine","1963","   579350.0"
"749","Upper middle income","1963"," 58229467.0"
"750","Uruguay","1963","   175020.0"
"751","United States","1963","  9158960.0"
"752","Uzbekistan","1963","   425400.0"
"753","St. Vincent and the Grenadines","1963","      390.0"
"754","Venezuela, RB","1963","   882050.0"
"755","British Virgin Islands","1963","      150.0"
"756","Virgin Islands (U.S.)","1963","      350.0"
"757","Vietnam","1963","   325490.0"
"758","Vanuatu","1963","    12190.0"
"759","World","1963","129721445.4"
"760","Samoa","1963","     2830.0"
"761","Kosovo","1963","    10887.0"
"762","Yemen, Rep.","1963","   527970.0"
"763","South Africa","1963","  1213090.0"
"764","Zambia","1963","   743390.0"
"765","Zimbabwe","1963","   386850.0"
"766","Aruba","1964","      180.0"
"767","Afghanistan","1964","   652860.0"
"768","Angola","1964","  1246700.0"
"769","Albania","1964","    27400.0"
"770","Andorra","1964","      470.0"
"771","Arab World","1964"," 13624031.0"
"772","United Arab Emirates","1964","    83600.0"
"773","Argentina","1964","  2736690.0"
"774","Armenia","1964","    28470.0"
"775","American Samoa","1964","      200.0"
"776","Antigua and Barbuda","1964","      440.0"
"777","Australia","1964","  7682300.0"
"778","Austria","1964","    82580.0"
"779","Azerbaijan","1964","    83217.0"
"780","Burundi","1964","    25680.0"
"781","Benin","1964","   112760.0"
"782","Burkina Faso","1964","   273600.0"
"783","Bangladesh","1964","   130170.0"
"784","Bulgaria","1964","   110630.0"
"785","Bahrain","1964","      690.0"
"786","Bahamas, The","1964","    10010.0"
"787","Bosnia and Herzegovina","1964","    51000.0"
"788","Belarus","1964","   202840.0"
"789","Belize","1964","    22810.0"
"790","Bermuda","1964","       50.0"
"791","Bolivia","1964","  1083300.0"
"792","Brazil","1964","  8358140.0"
"793","Barbados","1964","      430.0"
"794","Brunei Darussalam","1964","     5270.0"
"795","Bhutan","1964","    46723.0"
"796","Botswana","1964","   566730.0"
"797","Central African Republic","1964","   622980.0"
"798","Canada","1964","  9093510.0"
"799","Central Europe and the Baltics","1964","  1105976.0"
"800","Switzerland","1964","    39528.0"
"801","Channel Islands","1964","      190.0"
"802","Chile","1964","   743532.0"
"803","China","1964","  9388250.0"
"804","Cote d'Ivoire","1964","   318000.0"
"805","Cameroon","1964","   472710.0"
"806","Congo, Dem. Rep.","1964","  2267050.0"
"807","Congo, Rep.","1964","   341500.0"
"808","Colombia","1964","  1109500.0"
"809","Comoros","1964","     1861.0"
"810","Cabo Verde","1964","     4030.0"
"811","Costa Rica","1964","    51060.0"
"812","Caribbean small states","1964","   404800.0"
"813","Cuba","1964","   107400.0"
"814","Curacao","1964","      444.0"
"815","Cayman Islands","1964","      240.0"
"816","Cyprus","1964","     9240.0"
"817","Czech Republic","1964","    77270.0"
"818","Germany","1964","   349130.0"
"819","Djibouti","1964","    23180.0"
"820","Dominica","1964","      750.0"
"821","Denmark","1964","    42370.0"
"822","Dominican Republic","1964","    48310.0"
"823","Algeria","1964","  2381740.0"
"824","East Asia & Pacific (excluding high income)","1964"," 15928630.0"
"825","Early-demographic dividend","1964"," 33246133.0"
"826","East Asia & Pacific","1964"," 24402270.0"
"827","Europe & Central Asia (excluding high income)","1964"," 22695114.0"
"828","Europe & Central Asia","1964"," 27358477.0"
"829","Ecuador","1964","   276840.0"
"830","Egypt, Arab Rep.","1964","   995450.0"
"831","Euro area","1964","  2645872.0"
"832","Spain","1964","   499780.0"
"833","Estonia","1964","    42390.0"
"834","Ethiopia","1964","  1101000.0"
"835","European Union","1964","  4210982.0"
"836","Fragile and conflict affected situations","1964"," 14723248.0"
"837","Finland","1964","   304590.0"
"838","Fiji","1964","    18270.0"
"839","France","1964","   547566.0"
"840","Faroe Islands","1964","     1396.0"
"841","Gabon","1964","   257670.0"
"842","United Kingdom","1964","   241930.0"
"843","Georgia","1964","    69490.0"
"844","Ghana","1964","   227540.0"
"845","Gibraltar","1964","       10.0"
"846","Guinea","1964","   245720.0"
"847","Gambia, The","1964","    10120.0"
"848","Guinea-Bissau","1964","    28120.0"
"849","Equatorial Guinea","1964","    28050.0"
"850","Greece","1964","   128900.0"
"851","Grenada","1964","      340.0"
"852","Greenland","1964","   341700.0"
"853","Guatemala","1964","   107160.0"
"854","Guam","1964","      540.0"
"855","Guyana","1964","   196710.0"
"856","High income","1964"," 34931037.4"
"857","Hong Kong SAR, China","1964","     1020.0"
"858","Honduras","1964","   111890.0"
"859","Heavily indebted poor countries (HIPC)","1964"," 19754481.0"
"860","Croatia","1964","    55910.0"
"861","Haiti","1964","    27560.0"
"862","Hungary","1964","    90030.0"
"863","IBRD only","1964"," 69459539.0"
"864","IDA & IBRD total","1964"," 95787600.0"
"865","IDA total","1964"," 26328061.0"
"866","IDA blend","1964","  5937530.0"
"867","Indonesia","1964","  1811570.0"
"868","IDA only","1964"," 20390531.0"
"869","Isle of Man","1964","      570.0"
"870","India","1964","  2973190.0"
"871","Ireland","1964","    68890.0"
"872","Iran, Islamic Rep.","1964","  1628760.0"
"873","Iraq","1964","   437370.0"
"874","Iceland","1964","   100250.0"
"875","Israel","1964","    21640.0"
"876","Italy","1964","   294110.0"
"877","Jamaica","1964","    10830.0"
"878","Jordan","1964","    88240.0"
"879","Japan","1964","   366700.0"
"880","Kazakhstan","1964","  2699700.0"
"881","Kenya","1964","   569140.0"
"882","Kyrgyz Republic","1964","   191800.0"
"883","Cambodia","1964","   176520.0"
"884","Kiribati","1964","      810.0"
"885","St. Kitts and Nevis","1964","      350.0"
"886","Korea, Rep.","1964","    96460.0"
"887","Kuwait","1964","    17820.0"
"888","Latin America & Caribbean (excluding high income)","1964"," 19125120.0"
"889","Lao PDR","1964","   230800.0"
"890","Lebanon","1964","    10230.0"
"891","Liberia","1964","    96320.0"
"892","Libya","1964","  1759540.0"
"893","St. Lucia","1964","      610.0"
"894","Latin America & Caribbean","1964"," 20071304.4"
"895","Least developed countries: UN classification","1964"," 20147344.0"
"896","Low income","1964"," 13381701.0"
"897","Liechtenstein","1964","      160.0"
"898","Sri Lanka","1964","    62710.0"
"899","Lower middle income","1964"," 23179240.0"
"900","Low & middle income","1964"," 94734478.0"
"901","Lesotho","1964","    30360.0"
"902","Late-demographic dividend","1964"," 44560095.0"
"903","Lithuania","1964","    62680.0"
"904","Latvia","1964","    62196.0"
"905","Macao SAR, China","1964","       20.0"
"906","St. Martin (French part)","1964","       54.4"
"907","Morocco","1964","   446340.0"
"908","Monaco","1964","        2.0"
"909","Moldova","1964","    32870.0"
"910","Madagascar","1964","   581540.0"
"911","Maldives","1964","      300.0"
"912","Middle East & North Africa","1964"," 11238850.0"
"913","Mexico","1964","  1943950.0"
"914","Middle income","1964"," 81408707.0"
"915","Macedonia, FYR","1964","    25430.0"
"916","Mali","1964","  1220190.0"
"917","Malta","1964","      320.0"
"918","Myanmar","1964","   653540.0"
"919","Middle East & North Africa (excluding high income)","1964","  8643980.0"
"920","Montenegro","1964","    13450.0"
"921","Mongolia","1964","  1553560.0"
"922","Mozambique","1964","   786380.0"
"923","Mauritania","1964","  1030700.0"
"924","Mauritius","1964","     2030.0"
"925","Malawi","1964","    94280.0"
"926","Malaysia","1964","   328550.0"
"927","North America","1964"," 18252520.0"
"928","Namibia","1964","   823290.0"
"929","New Caledonia","1964","    18280.0"
"930","Niger","1964","  1266700.0"
"931","Nigeria","1964","   910770.0"
"932","Nicaragua","1964","   120340.0"
"933","Netherlands","1964","    33760.0"
"934","Norway","1964","   365245.0"
"935","Nepal","1964","   143000.0"
"936","Nauru","1964","       20.0"
"937","New Zealand","1964","   263310.0"
"938","OECD members","1964"," 34386877.0"
"939","Oman","1964","   309500.0"
"940","Other small states","1964","  2039234.0"
"941","Pakistan","1964","   770880.0"
"942","Panama","1964","    74340.0"
"943","Peru","1964","  1280000.0"
"944","Philippines","1964","   298260.0"
"945","Papua New Guinea","1964","   452860.0"
"946","Poland","1964","   306290.0"
"947","Pre-demographic dividend","1964"," 20067411.0"
"948","Puerto Rico","1964","     8870.0"
"949","Korea, Dem. People’s Rep.","1964","   120410.0"
"950","Portugal","1964","    91500.0"
"951","Paraguay","1964","   397300.0"
"952","West Bank and Gaza","1964","     6020.0"
"953","Pacific island small states","1964","    62860.0"
"954","Post-demographic dividend","1964"," 31452719.0"
"955","French Polynesia","1964","     3660.0"
"956","Qatar","1964","    11610.0"
"957","Romania","1964","   230340.0"
"958","Russian Federation","1964"," 16389950.0"
"959","Rwanda","1964","    24670.0"
"960","South Asia","1964","  4779833.0"
"961","Saudi Arabia","1964","  2149690.0"
"962","Sudan","1964","  2376000.0"
"963","Senegal","1964","   192530.0"
"964","Singapore","1964","      670.0"
"965","Solomon Islands","1964","    27990.0"
"966","Sierra Leone","1964","    72180.0"
"967","El Salvador","1964","    20850.0"
"968","San Marino","1964","       60.0"
"969","Somalia","1964","   627340.0"
"970","Serbia","1964","    87460.0"
"971","Sub-Saharan Africa (excluding high income)","1964"," 23617731.0"
"972","Sub-Saharan Africa","1964"," 23618191.0"
"973","Small states","1964","  2506894.0"
"974","Sao Tome and Principe","1964","      960.0"
"975","Suriname","1964","   156000.0"
"976","Slovak Republic","1964","    48100.0"
"977","Slovenia","1964","    20140.0"
"978","Sweden","1964","   410340.0"
"979","Swaziland","1964","    17200.0"
"980","Sint Maarten (Dutch part)","1964","       34.0"
"981","Seychelles","1964","      460.0"
"982","Syrian Arab Republic","1964","   183780.0"
"983","Turks and Caicos Islands","1964","      950.0"
"984","Chad","1964","  1260000.0"
"985","East Asia & Pacific (IDA & IBRD countries)","1964"," 15808020.0"
"986","Europe & Central Asia (IDA & IBRD countries)","1964"," 23001404.0"
"987","Togo","1964","    54390.0"
"988","Thailand","1964","   510890.0"
"989","Tajikistan","1964","   139960.0"
"990","Turkmenistan","1964","   469930.0"
"991","Latin America & the Caribbean (IDA & IBRD countries)","1964"," 19942192.0"
"992","Timor-Leste","1964","    14870.0"
"993","Middle East & North Africa (IDA & IBRD countries)","1964","  8637960.0"
"994","Tonga","1964","      720.0"
"995","South Asia (IDA & IBRD)","1964","  4779833.0"
"996","Sub-Saharan Africa (IDA & IBRD countries)","1964"," 23618191.0"
"997","Trinidad and Tobago","1964","     5130.0"
"998","Tunisia","1964","   155360.0"
"999","Turkey","1964","   769630.0"
"1000","Tuvalu","1964","       30.0"
"1001","Tanzania","1964","   885800.0"
"1002","Uganda","1964","   199810.0"
"1003","Ukraine","1964","   579350.0"
"1004","Upper middle income","1964"," 58229467.0"
"1005","Uruguay","1964","   175020.0"
"1006","United States","1964","  9158960.0"
"1007","Uzbekistan","1964","   425400.0"
"1008","St. Vincent and the Grenadines","1964","      390.0"
"1009","Venezuela, RB","1964","   882050.0"
"1010","British Virgin Islands","1964","      150.0"
"1011","Virgin Islands (U.S.)","1964","      350.0"
"1012","Vietnam","1964","   325490.0"
"1013","Vanuatu","1964","    12190.0"
"1014","World","1964","129721445.4"
"1015","Samoa","1964","     2830.0"
"1016","Kosovo","1964","    10887.0"
"1017","Yemen, Rep.","1964","   527970.0"
"1018","South Africa","1964","  1213090.0"
"1019","Zambia","1964","   743390.0"
"1020","Zimbabwe","1964","   386850.0"
"1021","Aruba","1965","      180.0"
"1022","Afghanistan","1965","   652860.0"
"1023","Angola","1965","  1246700.0"
"1024","Albania","1965","    27400.0"
"1025","Andorra","1965","      470.0"
"1026","Arab World","1965"," 13624031.0"
"1027","United Arab Emirates","1965","    83600.0"
"1028","Argentina","1965","  2736690.0"
"1029","Armenia","1965","    28470.0"
"1030","American Samoa","1965","      200.0"
"1031","Antigua and Barbuda","1965","      440.0"
"1032","Australia","1965","  7682300.0"
"1033","Austria","1965","    82580.0"
"1034","Azerbaijan","1965","    83217.0"
"1035","Burundi","1965","    25680.0"
"1036","Benin","1965","   112760.0"
"1037","Burkina Faso","1965","   273600.0"
"1038","Bangladesh","1965","   130170.0"
"1039","Bulgaria","1965","   110630.0"
"1040","Bahrain","1965","      690.0"
"1041","Bahamas, The","1965","    10010.0"
"1042","Bosnia and Herzegovina","1965","    51000.0"
"1043","Belarus","1965","   202840.0"
"1044","Belize","1965","    22810.0"
"1045","Bermuda","1965","       50.0"
"1046","Bolivia","1965","  1083300.0"
"1047","Brazil","1965","  8358140.0"
"1048","Barbados","1965","      430.0"
"1049","Brunei Darussalam","1965","     5270.0"
"1050","Bhutan","1965","    46723.0"
"1051","Botswana","1965","   566730.0"
"1052","Central African Republic","1965","   622980.0"
"1053","Canada","1965","  9093510.0"
"1054","Central Europe and the Baltics","1965","  1105966.0"
"1055","Switzerland","1965","    39528.0"
"1056","Channel Islands","1965","      190.0"
"1057","Chile","1965","   743532.0"
"1058","China","1965","  9388250.0"
"1059","Cote d'Ivoire","1965","   318000.0"
"1060","Cameroon","1965","   472710.0"
"1061","Congo, Dem. Rep.","1965","  2267050.0"
"1062","Congo, Rep.","1965","   341500.0"
"1063","Colombia","1965","  1109500.0"
"1064","Comoros","1965","     1861.0"
"1065","Cabo Verde","1965","     4030.0"
"1066","Costa Rica","1965","    51060.0"
"1067","Caribbean small states","1965","   404800.0"
