Data Source	World Development Indicators																																																											
																																																												
Last Updated Date	6/30/17																																																											
																																																												
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Chile	CHL	Population density (people per sq. km of land area)	EN.POP.DNST		10.6117235	10.84974957	11.09221257	11.33890404	11.58938284	11.84365569	12.10079055	12.358341	12.61309937	12.86274834	13.1066168	13.34516605	13.5788305	13.80849244	14.0350839	14.25874878	14.48010173	14.70116014	14.92453317	15.15230817	15.38487113	15.62250986	15.86688132	16.11989531	16.38265468	16.65578348	16.93826896	17.22726796	17.51881156	17.80976743	18.09907845	18.38661013	18.67124482	18.95196037	19.2279727	19.49859051	19.76355422	20.02301986	20.27747562	20.52736668	20.77243347	21.01272709	21.24931005	21.48364563	21.71670352	21.94901094	22.18019803	22.40917943	22.63445554	22.85490604	23.0700992	23.28043178	23.48652378	23.68936105	23.88959856	24.08740175
China	CHN	Population density (people per sq. km of land area)	EN.POP.DNST		70.33579208	70.91523979	72.67967939	74.38606769	76.17873406	78.3319575	80.37174127	82.4978031	84.78949751	87.16374191	89.59124437	91.82009427	93.94083029	95.90179213	97.61084334	99.13295875	100.4931697	101.8469896	103.2146566	104.5173488	105.8647778	107.435358	108.9990147	110.4385801	111.9527068	113.6303358	115.4672063	117.3413575	119.154262	120.9155061	122.576625	124.0880888	125.522861	126.9496445	128.3366211	129.6889829	131.0231002	132.2863841	133.4367607	134.492481	135.4730488	136.3837796	137.2359193	138.0534367	138.8677661	139.6453429	140.3765881	141.0977052	141.8012441	142.4877434	143.1721123	143.8713936	144.5834568	145.317356	146.0576461	146.850662
Cote d'Ivoire	CIV	Population density (people per sq. km of land area)	EN.POP.DNST		11.61699686	12.07883962	12.56899686	13.07536164	13.59053774	14.1107044	14.6426195	15.20213522	15.81122956	16.48551887	17.23062264	18.04176415	18.91151572	19.82794654	20.78178931	21.77038365	22.7950566	23.85507547	24.95056289	26.08073899	27.24546226	28.44173899	29.6626761	30.89954403	32.14640881	33.39706604	34.65299057	35.92534591	37.2303239	38.57784277	39.96857862	41.39314151	42.83877673	44.28808491	45.72584906	47.15487107	48.57228302	49.95142138	51.25859434	52.47346226	53.58538365	54.61168868	55.59545597	56.59666038	57.66133019	58.80325472	60.01868239	61.31442138	62.69297484	64.15512893	65.70852516	67.35409748	69.07645283	70.85330189	72.66815094	74.51546855
Cameroon	CMR	Population density (people per sq. km of land area)	EN.POP.DNST		11.18070487	11.42332931	11.67805208	11.94456644	12.22278776	12.51321741	12.81660849	13.1333841	13.4640033	13.80896321	14.16882444	14.54428296	14.93643672	15.34655074	15.77576527	16.22441878	16.69304436	17.18290072	17.69548984	18.23179962	18.791682	19.37459753	19.9805441	20.6093863	21.26044086	21.93374373	22.62756024	23.33738867	24.05737133	24.78309746	25.51401282	26.25062089	26.99092678	27.7329864	28.47622009	29.21975841	29.96641281	30.72405915	31.50322819	32.31206025	33.15336464	34.02696368	34.93436145	35.8762899	36.85302828	37.86584164	38.91474477	39.99705528	41.10880032	42.24682152	43.41022403	44.59897823	45.81184024	47.04766982	48.30556155	49.58471156
"Congo, Dem. Rep."	COD	Population density (people per sq. km of land area)	EN.POP.DNST		6.897833308	7.075831146	7.261388148	7.456352088	7.661887916	7.878909155	8.106664608	8.342649258	8.583358991	8.826419797	9.070318255	9.316133301	9.567163936	9.828156856	10.10225579	10.39195033	10.69563971	11.00754505	11.31950508	11.62632584	11.92715997	12.22616925	12.52944399	12.84553671	13.18164399	13.53557442	13.90786396	14.31117796	14.76166869	15.26855649	15.84209656	16.47345537	17.12957147	17.76480492	18.34796057	18.86616705	19.33355947	19.7792413	20.24598796	20.76548246	21.34683311	21.98264529	22.66823978	23.39349242	24.15097858	24.94122803	25.76809598	26.63091154	27.52891864	28.46133213	29.42749256	30.42662579	31.45763569	32.51929159	33.61047132	34.73066452
"Congo, Rep."	COG	Population density (people per sq. km of land area)	EN.POP.DNST		3.115991215	3.198512445	3.284729136	3.374559297	3.46798243	3.564834553	3.665308931	3.770178624	3.880371889	3.99652123	4.119013177	4.247490483	4.380811127	4.517393851	4.656043924	4.796313324	4.938576867	5.083745242	5.233174231	5.387803807	5.548099561	5.713601757	5.883352855	6.056023426	6.230658858	6.407162518	6.586079063	6.768222548	6.954635432	7.146286969	7.343402635	7.546222548	7.755510981	7.972172767	8.196939971	8.431103953	8.674875549	8.92665593	9.184023426	9.445759883	9.709534407	9.977101025	10.25627818	10.55765447	10.88797365	11.25143485	11.64347291	12.05105417	12.45596486	12.8453675	13.21443631	13.56768082	13.91330307	14.26383895	14.62854466	15.00972474
Colombia	COL	Population density (people per sq. km of land area)	EN.POP.DNST		15.3062776	15.77302479	16.25376296	16.74806129	17.25482019	17.77508968	18.30677873	18.84187382	19.36993691	19.88392519	20.38033889	20.86237314	21.33799369	21.81885624	22.31363046	22.82416043	23.34846958	23.88658495	24.43759531	25.00036052	25.57547634	26.16238125	26.75718251	27.35474178	27.95104822	28.54418747	29.134137	29.72107706	30.30594322	30.88919784	31.47072195	32.04928526	32.62295448	33.1893078	33.74671203	34.2938603	34.83137539	35.3619306	35.88939072	36.41636593	36.9435863	37.46957278	37.99202434	38.50758269	39.01364038	39.50943849	39.99510771	40.4700712	40.93391708	41.38629743	41.82663001	42.25459667	42.67055521	43.07517891	43.46885714	43.85166201
Comoros	COM	Population density (people per sq. km of land area)	EN.POP.DNST		104.3197206	105.9634605	107.6689952	109.4857603	111.4583557	113.6367544	116.0112843	118.5249866	121.0773778	123.6184847	126.0849006	128.5518538	131.2240731	134.3922622	138.2536271	142.9086513	148.2536271	154.0214938	159.8318109	165.410532	170.6641591	175.6829661	180.5996776	185.6346051	190.9387426	196.5394949	202.3933369	208.4701773	214.7404621	221.1681891	227.7657174	234.5233745	241.4153681	248.4024718	255.4508329	262.5615261	269.7221924	276.9398173	284.1740999	291.4331005	298.7039226	306.0069855	313.3858141	320.9177861	328.6550242	336.6066631	344.7716282	353.1590543	361.7689414	370.6029017	379.6716819	388.9672219	398.441698	408.0521225	417.7452982	427.5126276
Cabo Verde	CPV	Population density (people per sq. km of land area)	EN.POP.DNST		51.1057072	52.32431762	53.82332506	55.54491315	57.42630273	59.49627792	61.72382134	63.89801489	65.73424318	67.04665012	67.73995037	67.90347395	67.74317618	67.5662531	67.59875931	67.90372208	68.42853598	69.16600496	70.07816377	71.13076923	72.35781638	73.76799007	75.27741935	76.77344913	78.1808933	79.44987593	80.61861042	81.80421836	83.17220844	84.83449132	86.83225806	89.10421836	91.56674938	94.08337469	96.55756824	98.95111663	101.2841191	103.5540943	105.7779156	107.9600496	110.1032258	112.1851117	114.180397	116.0456576	117.7585608	119.3039702	120.7042184	122.0156328	123.3158809	124.6610422	126.0712159	127.5382134	129.0585608	130.6295285	132.2364764	133.8858561
Costa Rica	CRI	Population density (people per sq. km of land area)	EN.POP.DNST		27.06457109	28.05689385	29.0738347	30.10264395	31.13241285	32.16188797	33.19056013	34.21208382	35.21956522	36.20967489	37.17900509	38.13254994	39.08623188	40.06227967	41.07730121	42.13664316	43.23785742	44.38217783	45.5680376	46.79416373	48.06363102	49.37657658	50.72326675	52.09128476	53.47107325	54.85675676	56.25168429	57.66856639	59.12563651	60.63444967	62.1944575	63.79682726	65.43290247	67.09146103	68.76079123	70.44128476	72.12544066	73.78325499	75.37647865	76.87902468	78.27649824	79.57704661	80.80632589	82.00231101	83.19312573	84.38687818	85.57518606	86.75103799	87.90174305	89.01840971	90.09937329	91.15005875	92.17393263	93.1761653	94.1608304	95.12875049
Caribbean small states	CSS	Population density (people per sq. km of land area)	EN.POP.DNST		10.56769269	10.76518281	10.96048419	11.14932312	11.32850049	11.49683547	11.65555089	11.80737154	11.95622777	12.10488883	12.25456275	12.40454298	12.55446887	12.70317688	12.8456191	12.98973181	13.13167877	13.27454191	13.42209463	13.5797357	13.74385575	13.91542794	14.08609114	14.24467581	14.38370261	14.49925404	14.59524762	14.68114363	14.77067309	14.87369149	14.99371125	15.12724466	15.26871187	15.40959862	15.54360133	15.66921823	15.78866247	15.90363591	16.01706805	16.13113746	16.24605656	16.36110164	16.47591948	16.5897814	16.70231444	16.81323453	16.92286279	17.0317772	17.14100037	17.25107077	17.36204026	17.47345684	17.58401383	17.69217982	17.79658639	17.89668272
Cuba	CUB	Population density (people per sq. km of land area)	EN.POP.DNST		67.87547486	69.3705959	70.93439479	72.5060149	74.04034451	75.51610801	76.94176909	78.33637803	79.7317784	81.14639665	82.58809125	84.03445065	85.43810056	86.73531657	87.88121043	88.86658287	89.70837989	90.42264432	91.03621974	91.57520484	92.0317784	92.41734637	92.80012104	93.26870577	93.88257914	94.67492551	95.61980447	96.64383613	97.6397486	98.52961825	99.28850093	99.93820298	100.5040503	101.0296555	101.5460242	102.0578399	102.5510521	103.0176629	103.4451024	103.8243575	104.1577467	105.442222	105.6850094	105.8823513	106.0151541	106.1376773	106.1977358	106.2547351	106.3378617	106.4736095	106.2542788	106.9258142	109.5007388	109.9766103	110.1848875	110.3247645
Curacao	CUW	Population density (people per sq. km of land area)	EN.POP.DNST		284.0653153	289.2207207	294.7297297	299.8828829	304.6531532	307.8423423	311.1261261	315.9864865	321.1283784	325.9887387	331.9572072	332.6801802	330.8828829	334.1238739	335.8761261	336.4842342	336.6193694	334.1013514	332.9977477	333.4256757	334.75	338.0653153	340.4481982	342.2072072	343.9436937	343.8333333	341.1171171	336.1576577	330.9391892	327.4774775	325.231982	324.1261261	324.9977477	325.7432432	326.8896396	329.518018	330.981982	325.3873874	314.027027	301.4864865	290.6463964	291.0022523	297.0653153	302.2342342	310.0405405	318.1058559	324.4504505	328.5585586	330.704955	334.9166667	339.7094595	342.5405405	346.4459459	351.1463964	355.8085586	360.3581081
Cayman Islands	CYM	Population density (people per sq. km of land area)	EN.POP.DNST		33.44166667	33.94166667	34.27916667	34.575	34.87083333	35.17083333	35.50416667	35.9625	36.77916667	38.1	39.92083333	42.23333333	44.93333333	47.90833333	51.01666667	54.25833333	57.67083333	61.0875	64.35	67.34166667	69.95416667	72.31666667	74.60833333	77.2625	80.47083333	84.37916667	88.9125	93.90833333	99.06666667	104.2083333	109.2208333	114.1833333	119.3583333	125.2291667	131.9666667	139.7333333	148.3208333	157.25	165.8666667	173.6958333	180.4833333	186.4083333	191.7833333	197.0791667	202.5916667	208.4625	214.5125	220.525	226.1625	231.2791667	235.7458333	239.6791667	243.2125	246.55	249.8458333	253.1875
Cyprus	CYP	Population density (people per sq. km of land area)	EN.POP.DNST		62.38041126	62.520671	62.54469697	62.6219697	62.87510823	63.34502165	63.99437229	64.7719697	65.59664502	66.40919913	67.19253247	67.96558442	68.73495671	69.51720779	70.31980519	71.16168831	72.02683983	72.86266234	73.59426407	74.17813853	74.58582251	74.85952381	75.11655844	75.51049784	76.15660173	77.09318182	78.28787879	79.70551948	81.28181818	82.96688312	84.75422078	86.64599567	88.60941558	90.59632035	92.57402597	94.5262987	96.44935065	98.34458874	100.2218615	102.0872294	103.9266234	105.7322511	107.5284632	109.3517316	111.2183983	113.1503247	115.1203463	117.0522727	118.8393939	120.412013	121.7353896	122.8422078	123.7982684	124.7087662	125.6477273	126.6369048
Czech Republic	CZE	Population density (people per sq. km of land area)	EN.POP.DNST		124.0669212	124.5588197	125.1544584	125.8936715	126.5608645	127.1002977	127.5126052	127.8160476	128.0779086	127.5795393	127.1750356	127.7032742	128.4103274	129.266973	130.1749709	131.0461887	131.8332471	132.5494759	133.1997023	133.3530866	133.3064708	133.490695	133.6075579	133.6898279	133.7791899	133.8453087	133.9111945	134.014184	134.089142	133.7304905	133.4098356	133.5463052	133.6851948	133.7334929	133.6515206	133.4960657	133.3522842	133.2259997	133.0899444	132.7172641	132.2195548	131.964747	131.9269833	131.9842221	132.1669169	132.5424595	133.3181618	134.4285178	135.1965825	135.6086225	135.8892802	136.0971773	136.1423281	136.3210335	136.589289	136.7909986
Germany	DEU	Population density (people per sq. km of land area)	EN.POP.DNST		210.1728067	212.0292842	214.0015267	215.7314954	217.5799702	219.4034056	220.4088334	221.3912124	223.153788	223.8973706	224.3085441	225.3843898	226.0953398	226.1834646	225.341718	224.3775957	223.8702317	223.675479	223.774382	224.2390399	224.5808352	224.3673302	223.7799158	223.0077192	222.509876	222.6117377	222.9539713	223.8267092	225.5643543	227.5170538	229.1808094	230.9300203	232.4597932	233.2741772	233.9674907	234.6524707	235.0229795	235.0787777	235.2577311	235.5968133	236.0273001	236.4515708	236.6164273	236.5921954	236.4646806	236.2251979	235.9433619	235.5221782	234.9396374	234.6069082	230.3046333	230.7506255	231.1557126	232.1080539	234.1261422	236.9380482
Djibouti	DJI	Population density (people per sq. km of land area)	EN.POP.DNST		3.817860224	4.064020708	4.341156169	4.64119931	4.959577222	5.300517688	5.668550475	6.059620362	6.46622088	6.887791199	7.306816221	7.731837791	8.221225194	8.851639344	9.671397757	10.72286454	11.97062123	13.28766178	14.49892148	15.48576359	16.17502157	16.62083693	16.98886972	17.51583261	18.36121657	19.60142364	21.15314927	22.82135462	24.32545298	25.47014668	26.17963762	26.53382226	26.6822692	26.84926661	27.19534081	27.76885246	28.51393443	29.36203624	30.20271786	30.95703192	31.60962036	32.19245039	32.72713546	33.25073339	33.79007765	34.34892148	34.91811907	35.50189819	36.10181191	36.71898188	37.35707506	38.01488352	38.68369284	39.35133736	40.0092321	40.65284728
Dominica	DMA	Population density (people per sq. km of land area)	EN.POP.DNST		81.376	82.64266667	83.89066667	85.23466667	86.71733333	88.41466667	90.248	92.05333333	93.61733333	94.764	95.42533333	95.64533333	95.65866667	95.74266667	96.12533333	96.856	97.88133333	98.98933333	99.9	100.4186667	100.5	100.2266667	99.66266667	98.95066667	98.19066667	97.36666667	96.49333333	95.656	94.98933333	94.568	94.456	94.62666667	94.94666667	95.164	95.15733333	94.86	94.33733333	93.72	93.204	92.90133333	92.89333333	93.09866667	93.45733333	93.83866667	94.16933333	94.40933333	94.6	94.76533333	94.972	95.25333333	95.624	96.05866667	96.53333333	97.03733333	97.54933333	98.05733333
Denmark	DNK	Population density (people per sq. km of land area)	EN.POP.DNST		108.8432145	109.6938164	110.561317	111.4484777	112.320321	113.225891	114.1221147	114.8190465	115.455747	116.3265754	117.137739	117.8096767	118.5239792	119.0771064	119.4208638	119.7214067	120.0948549	120.4684447	120.7362199	120.8831288	120.8487966	120.7600283	120.6771354	120.6139453	120.6628362	120.8243039	120.948903	121.0076905	121.080302	121.2771644	121.5923095	121.8800377	122.2867782	122.7004478	123.3413387	124.0413387	124.5578836	125.0110535	125.425383	125.8452981	126.2970304	126.7011784	127.046288	127.3750412	127.72642	128.1468772	128.7164271	129.4749234	130.1695734	130.7490691	131.2885223	132.4075776	132.8789284	133.5354456	134.4821116	135.6092471
Dominican Republic	DOM	Population density (people per sq. km of land area)	EN.POP.DNST		70.50919064	72.88921548	75.31831919	77.7883668	80.29285862	82.82705444	85.3883047	87.97402194	90.58277789	93.21287518	95.86243014	98.52895881	101.2096046	103.9013248	106.6018423	109.3091078	112.0237011	114.7488512	117.4897744	120.2498241	123.0302422	125.8294349	128.6453529	131.4753053	134.3170358	137.1670876	140.0253364	142.896212	145.7863175	148.698965	151.6377976	154.5963776	157.5546471	160.4854481	163.3703788	166.1998137	168.9809977	171.7320431	174.4796522	177.2432623	180.0274477	182.8251915	185.6294763	188.4288553	191.2143656	193.9833989	196.7367626	199.472573	202.1891534	204.8848065	207.557338	210.2038915	212.8192093	215.397309	217.9340509	220.4262265
Algeria	DZA	Population density (people per sq. km of land area)	EN.POP.DNST		4.788456759	4.908240614	5.032092504	5.162599612	5.301566082	5.44990931	5.606907975	5.770733581	5.938699438	6.108993425	6.28116797	6.456243335	6.635664682	6.821530898	7.015500852	7.217512827	7.427420289	7.646647409	7.876913937	8.119154484	8.373568903	8.63893666	8.912932982	9.192377422	9.47454592	9.758106258	10.04219478	10.32501113	10.6047142	10.87959517	11.14913005	11.4122843	11.66636954	11.90820703	12.13579064	12.34870935	12.5483214	12.73679411	12.91728442	13.0928061	13.26431642	13.43347553	13.60497535	13.78450041	13.97652011	14.18203288	14.40126798	14.63665849	14.89069336	15.16439116	15.45910049	15.77243822	16.0968712	16.42215211	16.74049697	17.04889491
East Asia & Pacific (excluding high income)	EAP	Population density (people per sq. km of land area)	EN.POP.DNST		56.20748068	56.9348993	58.37071035	59.78425583	61.26185855	62.96496974	64.61339569	66.32477721	68.14592912	70.02726336	71.95228133	73.77125321	75.53316167	77.20126986	78.71692716	80.11566986	81.41375826	82.7086028	84.02037167	85.30804895	86.63221287	88.09822068	89.57033112	90.97776469	92.43737763	94.00490302	95.67275733	97.36003469	99.00537783	100.5960819	102.1092831	103.5331063	104.9048744	106.2687224	107.6088881	108.9290566	110.2378568	111.5040353	112.7007944	113.9348336	115.016189	116.0530885	117.0517871	118.0243615	118.9874067	119.9176766	120.8137049	121.7023968	122.5817694	123.4569975	124.3387532	125.2372477	126.1443141	127.060898	127.9740403	128.9089911
Early-demographic dividend	EAR	Population density (people per sq. km of land area)	EN.POP.DNST		30.1524676	30.87599538	31.62249387	32.39271461	33.18595588	34.00173328	34.84222267	35.70418542	36.58988719	37.49957979	38.43341341	39.39117819	40.37356459	41.37616932	42.39843545	43.43900283	44.49938021	45.58732061	46.71394237	47.8852905	49.10304313	50.36287074	51.65652202	52.97163781	54.29988185	55.63782186	56.98512106	58.33635716	59.68578174	61.09189515	62.43190818	63.76137268	65.28241045	66.62238376	67.95430688	69.2944767	70.63940072	72.04414648	73.38117606	74.71251624	76.02663943	77.33614062	78.64111049	79.94987542	81.25749027	82.56844674	83.88367136	85.203296	86.52393268	87.85535839	89.18618309	90.50642773	91.8255249	93.14555111	94.45805211	95.76445212
East Asia & Pacific	EAS	Population density (people per sq. km of land area)	EN.POP.DNST		42.83650554	43.41674086	44.45964293	45.48745658	46.55845055	47.77016905	48.94338215	50.13392	51.46916004	52.80577061	54.18273972	55.48698534	56.7274955	57.96159101	59.07481793	60.06952107	61.00998694	61.94529687	62.89666542	63.82762834	64.78609602	65.83515652	66.88096162	67.88042983	68.90426368	69.99795546	71.15333645	72.31974902	73.459905	74.56084488	75.61319068	76.60148382	77.55316568	78.50514248	79.44935944	80.38012961	81.29130793	82.17198624	82.99803596	83.83428655	84.59206013	85.31265745	86.00030229	86.66495674	87.32033428	87.96772434	88.59011995	89.22196654	89.83597268	90.44248845	91.04689509	91.66499814	92.28489778	92.91410058	93.54170095	94.18068213
